t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
8688,0.3588,0.5672,0.074,67.54748462776723,0.249,0.2156,0.4456,0.004,0.0276,0.0582,1098,1216,158,0.2196,0.2432,0.0316
8689,0.3572,0.5744,0.0684,67.68488250048335,0.2506,0.2088,0.456,0.0044,0.028,0.0522,1066,1184,162,0.2132,0.2368,0.0324
8690,0.3696,0.5688,0.0616,67.79353883478373,0.2574,0.2192,0.4448,0.0052,0.0288,0.0446,1122,1240,170,0.2244,0.248,0.034
8691,0.3592,0.5792,0.0616,67.94773788821627,0.2484,0.2166,0.4578,0.005,0.0262,0.046,1108,1214,156,0.2216,0.2428,0.0312
8692,0.3584,0.5868,0.0548,68.05420116988469,0.2446,0.2234,0.4608,0.0042,0.0286,0.0384,1138,1260,164,0.2276,0.252,0.0328
8693,0.358,0.5852,0.0568,68.15631108595971,0.242,0.227,0.4584,0.005,0.0266,0.041,1160,1268,158,0.232,0.2536,0.0316
8694,0.3548,0.5904,0.0548,68.2587173741435,0.2418,0.2198,0.4666,0.0062,0.0278,0.0378,1130,1238,170,0.226,0.2476,0.034
8695,0.3536,0.5956,0.0508,68.33581232079976,0.2328,0.2346,0.4662,0.007,0.0242,0.0352,1208,1294,156,0.2416,0.2588,0.0312
8696,0.3428,0.6092,0.048,68.42005962736651,0.2214,0.2374,0.4796,0.0054,0.0218,0.0344,1214,1296,136,0.2428,0.2592,0.0272
8697,0.3384,0.6176,0.044,68.46639660951088,0.2194,0.2322,0.49,0.0058,0.023,0.0296,1190,1276,144,0.238,0.2552,0.0288
8698,0.3268,0.6344,0.0388,68.48655796521155,0.2094,0.2284,0.509,0.0064,0.0224,0.0244,1174,1254,144,0.2348,0.2508,0.0288
8699,0.3384,0.6272,0.0344,68.45671185126994,0.2152,0.2402,0.4956,0.0062,0.023,0.0198,1232,1316,146,0.2464,0.2632,0.0292
8700,0.312,0.6596,0.0284,68.48749719318191,0.1956,0.2276,0.5368,0.0052,0.018,0.0168,1164,1228,116,0.2328,0.2456,0.0232
8701,0.3048,0.6684,0.0268,68.40373398937666,0.1922,0.2206,0.5484,0.0046,0.0194,0.0148,1126,1200,120,0.2252,0.24,0.024
8702,0.302,0.672,0.026,68.29708406395176,0.1888,0.2216,0.5524,0.0048,0.0176,0.0148,1132,1196,112,0.2264,0.2392,0.0224
8703,0.2928,0.6828,0.0244,68.19315262477652,0.1828,0.2158,0.567,0.0042,0.0158,0.0144,1100,1158,100,0.22,0.2316,0.02
8704,0.298,0.6784,0.0236,68.05817268734357,0.1922,0.2092,0.5664,0.0024,0.0148,0.015,1058,1120,86,0.2116,0.224,0.0172
8705,0.306,0.6684,0.0256,67.9508136168322,0.1982,0.2116,0.5546,0.004,0.016,0.0156,1078,1138,100,0.2156,0.2276,0.02
8706,0.3204,0.6544,0.0252,67.88449027629332,0.2096,0.219,0.5378,0.0026,0.0142,0.0168,1108,1166,84,0.2216,0.2332,0.0168
8707,0.3128,0.6616,0.0256,67.88569657918113,0.1984,0.226,0.5416,0.0028,0.014,0.0172,1144,1200,84,0.2288,0.24,0.0168
8708,0.306,0.6704,0.0236,67.8645206434822,0.194,0.2222,0.5526,0.0018,0.0134,0.016,1120,1178,76,0.224,0.2356,0.0152
8709,0.308,0.67,0.022,67.81514958173575,0.1926,0.2298,0.5484,0.001,0.0134,0.0148,1154,1216,72,0.2308,0.2432,0.0144
8710,0.3004,0.6768,0.0228,67.7866137585426,0.1874,0.2244,0.5568,0.0016,0.0156,0.0142,1130,1200,86,0.226,0.24,0.0172
8711,0.2912,0.6836,0.0252,67.72663443348645,0.1808,0.2196,0.5668,0.0012,0.014,0.0176,1104,1168,76,0.2208,0.2336,0.0152
8712,0.28,0.6888,0.0312,67.63420749414375,0.1688,0.221,0.5704,0.0014,0.0158,0.0226,1112,1184,86,0.2224,0.2368,0.0172
8713,0.2788,0.686,0.0352,67.5106874144838,0.167,0.2228,0.5658,0.0008,0.0176,0.026,1118,1202,92,0.2236,0.2404,0.0184
8714,0.284,0.68,0.036,67.39532758030576,0.1726,0.2216,0.5608,0.0012,0.0168,0.027,1114,1192,90,0.2228,0.2384,0.018
8715,0.2748,0.6836,0.0416,67.30509322888058,0.1562,0.2354,0.557,0.0018,0.0178,0.0318,1186,1266,98,0.2372,0.2532,0.0196
8716,0.2536,0.7024,0.044,67.20822778920662,0.1452,0.2156,0.585,0.0012,0.0192,0.0338,1084,1174,102,0.2168,0.2348,0.0204
8717,0.2476,0.704,0.0484,67.02186264356945,0.1434,0.207,0.592,0.0014,0.017,0.0392,1042,1120,92,0.2084,0.224,0.0184
8718,0.2416,0.7076,0.0508,66.82069448502533,0.1454,0.1914,0.6032,0.001,0.0174,0.0416,962,1044,92,0.1924,0.2088,0.0184
8719,0.2368,0.712,0.0512,66.59586384826915,0.1448,0.1836,0.6124,0.0004,0.0156,0.0432,920,996,80,0.184,0.1992,0.016
8720,0.2376,0.7092,0.0532,66.35964496243447,0.1474,0.1798,0.6112,0.0006,0.0162,0.0448,902,980,84,0.1804,0.196,0.0168
8721,0.2348,0.7108,0.0544,66.13692718219764,0.1494,0.1706,0.618,0.0002,0.015,0.0468,854,928,76,0.1708,0.1856,0.0152
8722,0.244,0.6984,0.0576,65.90683191511859,0.153,0.181,0.5996,0.001,0.0166,0.0488,910,988,88,0.182,0.1976,0.0176
8723,0.2488,0.6924,0.0588,65.73696813038454,0.1592,0.1776,0.5942,0.0016,0.0188,0.0486,896,982,102,0.1792,0.1964,0.0204
8724,0.252,0.6852,0.0628,65.58776562049329,0.1644,0.173,0.5872,0.0022,0.023,0.0502,876,980,126,0.1752,0.196,0.0252
8725,0.2596,0.6744,0.066,65.45163616575894,0.1702,0.1758,0.574,0.003,0.025,0.052,894,1004,140,0.1788,0.2008,0.028
8726,0.2668,0.6652,0.068,65.35118347747095,0.1738,0.1834,0.5578,0.0026,0.0314,0.051,930,1074,170,0.186,0.2148,0.034
8727,0.2788,0.648,0.0732,65.29054940088264,0.1874,0.1804,0.5404,0.0024,0.0348,0.0546,914,1076,186,0.1828,0.2152,0.0372
8728,0.2976,0.6252,0.0772,65.27273464366574,0.1976,0.197,0.5078,0.003,0.0378,0.0568,1000,1174,204,0.2,0.2348,0.0408
8729,0.2944,0.6236,0.082,65.34262814851958,0.1924,0.2,0.5038,0.004,0.0396,0.0602,1020,1198,218,0.204,0.2396,0.0436
8730,0.2992,0.6132,0.0876,65.39546764977366,0.1902,0.2136,0.4866,0.0044,0.0396,0.0656,1090,1266,220,0.218,0.2532,0.044
8731,0.2884,0.6212,0.0904,65.47767502789118,0.1858,0.2018,0.4998,0.0034,0.041,0.0682,1026,1214,222,0.2052,0.2428,0.0444
8732,0.3008,0.5988,0.1004,65.4997485323142,0.1964,0.2038,0.475,0.005,0.0438,0.076,1044,1238,244,0.2088,0.2476,0.0488
8733,0.3028,0.5896,0.1076,65.57153557984968,0.1938,0.2142,0.46,0.0038,0.045,0.0832,1090,1296,244,0.218,0.2592,0.0488
8734,0.3032,0.5844,0.1124,65.6632244658081,0.1912,0.2212,0.4504,0.0028,0.0468,0.0876,1120,1340,248,0.224,0.268,0.0496
8735,0.2948,0.5852,0.12,65.76526182258888,0.1774,0.2314,0.446,0.0034,0.047,0.0948,1174,1392,252,0.2348,0.2784,0.0504
8736,0.27,0.606,0.124,65.84880773776617,0.1606,0.2152,0.4716,0.0036,0.0536,0.0954,1094,1344,286,0.2188,0.2688,0.0572
8737,0.2652,0.6064,0.1284,65.81778737915303,0.1558,0.214,0.472,0.0048,0.0548,0.0986,1094,1344,298,0.2188,0.2688,0.0596
8738,0.2596,0.6132,0.1272,65.77326891535131,0.1562,0.201,0.486,0.0058,0.0534,0.0976,1034,1272,296,0.2068,0.2544,0.0592
8739,0.272,0.5952,0.1328,65.69600235203323,0.163,0.2122,0.4586,0.0058,0.061,0.0994,1090,1366,334,0.218,0.2732,0.0668
8740,0.2616,0.594,0.1444,65.69141294229483,0.1536,0.2078,0.459,0.0082,0.0622,0.1092,1080,1350,352,0.216,0.27,0.0704
8741,0.268,0.5824,0.1496,65.65381228487043,0.1624,0.2026,0.4524,0.0086,0.0574,0.1166,1056,1300,330,0.2112,0.26,0.066
8742,0.2612,0.5864,0.1524,65.6458150592827,0.158,0.1966,0.4598,0.0098,0.0566,0.1192,1032,1266,332,0.2064,0.2532,0.0664
8743,0.2752,0.576,0.1488,65.6097459842942,0.171,0.1986,0.4466,0.0098,0.0602,0.1138,1042,1294,350,0.2084,0.2588,0.07
8744,0.2912,0.56,0.1488,65.6295923538094,0.1824,0.2058,0.4274,0.0118,0.0594,0.1132,1088,1326,356,0.2176,0.2652,0.0712
8745,0.2872,0.5644,0.1484,65.71407606544437,0.1874,0.1876,0.4398,0.012,0.0616,0.1116,998,1246,368,0.1996,0.2492,0.0736
8746,0.3004,0.5504,0.1492,65.75953498620053,0.1962,0.1936,0.4248,0.0148,0.0576,0.113,1042,1256,362,0.2084,0.2512,0.0724
8747,0.3012,0.5536,0.1452,65.8563382466481,0.1986,0.1922,0.43,0.013,0.055,0.1112,1026,1236,340,0.2052,0.2472,0.068
8748,0.3088,0.5492,0.142,65.95099579750591,0.2074,0.1902,0.4248,0.0126,0.0586,0.1064,1014,1244,356,0.2028,0.2488,0.0712
8749,0.3276,0.534,0.1384,66.06656189496402,0.2218,0.1994,0.4046,0.0122,0.0594,0.1026,1058,1294,358,0.2116,0.2588,0.0716
8750,0.3396,0.5232,0.1372,66.25545000945793,0.2312,0.2048,0.3926,0.012,0.0564,0.103,1084,1306,342,0.2168,0.2612,0.0684
8751,0.3404,0.5156,0.144,66.4848414781799,0.2244,0.2216,0.3754,0.0104,0.0588,0.1094,1160,1402,346,0.232,0.2804,0.0692
8752,0.3392,0.5188,0.142,66.73337340295363,0.225,0.22,0.3778,0.0084,0.062,0.1068,1142,1410,352,0.2284,0.282,0.0704
8753,0.3316,0.5224,0.146,66.96350245872394,0.2212,0.2124,0.3854,0.0084,0.0616,0.111,1104,1370,350,0.2208,0.274,0.07
8754,0.3272,0.526,0.1468,67.14766635968105,0.2156,0.2124,0.3878,0.0108,0.064,0.1094,1116,1382,374,0.2232,0.2764,0.0748
8755,0.3284,0.5168,0.1548,67.30249757241148,0.216,0.2126,0.3816,0.0122,0.0578,0.1198,1124,1352,350,0.2248,0.2704,0.07
8756,0.3288,0.5188,0.1524,67.4601024256684,0.2156,0.2132,0.3828,0.0132,0.0588,0.1164,1132,1360,360,0.2264,0.272,0.072
8757,0.3264,0.5244,0.1492,67.60950143753033,0.214,0.2142,0.3898,0.0106,0.055,0.1164,1124,1346,328,0.2248,0.2692,0.0656
8758,0.3368,0.5224,0.1408,67.7479655778934,0.224,0.215,0.3874,0.0106,0.055,0.108,1128,1350,328,0.2256,0.27,0.0656
8759,0.3348,0.5316,0.1336,67.91178377129464,0.2216,0.2172,0.3962,0.0092,0.0536,0.1022,1132,1354,314,0.2264,0.2708,0.0628
8760,0.33,0.5424,0.1276,68.05648902122397,0.2178,0.2152,0.4102,0.0092,0.0492,0.0984,1122,1322,292,0.2244,0.2644,0.0584
8761,0.3452,0.5384,0.1164,68.16645139150752,0.2252,0.2306,0.3976,0.0094,0.051,0.0862,1200,1408,302,0.24,0.2816,0.0604
8762,0.3356,0.5568,0.1076,68.33375082341844,0.2162,0.2308,0.4152,0.008,0.0524,0.0774,1194,1416,302,0.2388,0.2832,0.0604
8763,0.3324,0.564,0.1036,68.44901017792372,0.2104,0.2354,0.4188,0.0086,0.055,0.0718,1220,1452,318,0.244,0.2904,0.0636
8764,0.3228,0.58,0.0972,68.54782841191714,0.2066,0.2214,0.4438,0.011,0.051,0.0662,1162,1362,310,0.2324,0.2724,0.062
8765,0.3148,0.59,0.0952,68.58160746404074,0.2032,0.2134,0.4568,0.0098,0.053,0.0638,1116,1332,314,0.2232,0.2664,0.0628
8766,0.3084,0.604,0.0876,68.57879563674693,0.1986,0.209,0.4724,0.0106,0.0542,0.0552,1098,1316,324,0.2196,0.2632,0.0648
8767,0.3112,0.6008,0.088,68.54142002299781,0.201,0.2104,0.4706,0.01,0.05,0.058,1102,1302,300,0.2204,0.2604,0.06
8768,0.3044,0.6088,0.0868,68.52315733091402,0.1958,0.2078,0.4812,0.0094,0.0474,0.0584,1086,1276,284,0.2172,0.2552,0.0568
8769,0.3052,0.612,0.0828,68.4767394146024,0.1962,0.2104,0.4834,0.0076,0.0468,0.0556,1090,1286,272,0.218,0.2572,0.0544
8770,0.2916,0.6276,0.0808,68.4404625551802,0.1864,0.2038,0.501,0.0066,0.0494,0.0528,1052,1266,280,0.2104,0.2532,0.056
8771,0.2956,0.6224,0.082,68.34830454685869,0.1908,0.2026,0.4966,0.007,0.049,0.054,1048,1258,280,0.2096,0.2516,0.056
8772,0.2968,0.6192,0.084,68.27601958566161,0.1922,0.2016,0.4932,0.0076,0.0504,0.055,1046,1260,290,0.2092,0.252,0.058
8773,0.302,0.6152,0.0828,68.21080983077165,0.197,0.2032,0.4868,0.0068,0.0536,0.0526,1050,1284,302,0.21,0.2568,0.0604
8774,0.3036,0.612,0.0844,68.16875665556076,0.1956,0.2108,0.4812,0.0052,0.0508,0.0564,1080,1308,280,0.216,0.2616,0.056
8775,0.302,0.6088,0.0892,68.14594163504465,0.195,0.2098,0.4786,0.0042,0.0506,0.0618,1070,1302,274,0.214,0.2604,0.0548
8776,0.2908,0.6172,0.092,68.12171138128878,0.1896,0.2,0.4912,0.0024,0.052,0.0648,1012,1260,272,0.2024,0.252,0.0544
8777,0.2908,0.6068,0.1024,68.05042360836191,0.1886,0.2008,0.48,0.0036,0.0528,0.0742,1022,1268,282,0.2044,0.2536,0.0564
8778,0.2932,0.5932,0.1136,67.99062366846177,0.1904,0.202,0.4664,0.0036,0.0516,0.086,1028,1268,276,0.2056,0.2536,0.0552
8779,0.2896,0.5848,0.1256,67.9511529115852,0.1888,0.1978,0.457,0.0038,0.0578,0.0948,1008,1278,308,0.2016,0.2556,0.0616
8780,0.2892,0.572,0.1388,67.90369029816478,0.1884,0.198,0.443,0.0036,0.06,0.107,1008,1290,318,0.2016,0.258,0.0636
8781,0.2868,0.5648,0.1484,67.86832150001402,0.1828,0.204,0.4306,0.004,0.0644,0.1142,1040,1342,342,0.208,0.2684,0.0684
8782,0.2796,0.5668,0.1536,67.84078403147522,0.1766,0.1994,0.4358,0.0066,0.0626,0.119,1030,1310,346,0.206,0.262,0.0692
8783,0.2748,0.5744,0.1508,67.78371041782245,0.1682,0.2058,0.4422,0.0074,0.0586,0.1178,1066,1322,330,0.2132,0.2644,0.066
8784,0.2788,0.5732,0.148,67.71768875499073,0.1668,0.2144,0.436,0.0096,0.06,0.1132,1120,1372,348,0.224,0.2744,0.0696
8785,0.2692,0.5836,0.1472,67.67417925584967,0.1556,0.2168,0.4462,0.0104,0.058,0.113,1136,1374,342,0.2272,0.2748,0.0684
8786,0.2592,0.596,0.1448,67.60147681655877,0.1512,0.206,0.4654,0.01,0.0552,0.1122,1080,1306,326,0.216,0.2612,0.0652
8787,0.2492,0.6,0.1508,67.48935567561861,0.1448,0.1982,0.4726,0.0106,0.0566,0.1172,1044,1274,336,0.2088,0.2548,0.0672
8788,0.2452,0.6032,0.1516,67.34785675321942,0.1458,0.1898,0.4768,0.009,0.063,0.1156,994,1264,360,0.1988,0.2528,0.072
8789,0.2532,0.5876,0.1592,67.19969006488182,0.1506,0.195,0.4572,0.0102,0.0658,0.1212,1026,1304,380,0.2052,0.2608,0.076
8790,0.2572,0.574,0.1688,67.10660528808445,0.1562,0.1926,0.4446,0.0094,0.0662,0.131,1010,1294,378,0.202,0.2588,0.0756
8791,0.2588,0.5652,0.176,67.04807470897859,0.1584,0.192,0.4334,0.0088,0.0716,0.1358,1004,1318,402,0.2008,0.2636,0.0804
8792,0.2648,0.548,0.1872,67.01176314786191,0.1622,0.1962,0.4158,0.009,0.0682,0.1486,1026,1322,386,0.2052,0.2644,0.0772
8793,0.268,0.534,0.198,67.01773578846823,0.1664,0.1952,0.401,0.008,0.0708,0.1586,1016,1330,394,0.2032,0.266,0.0788
8794,0.2624,0.5308,0.2068,67.04772637129838,0.161,0.1958,0.3988,0.007,0.0682,0.1692,1014,1320,376,0.2028,0.264,0.0752
8795,0.2576,0.5312,0.2112,67.06546317462627,0.1558,0.198,0.4002,0.0056,0.064,0.1764,1018,1310,348,0.2036,0.262,0.0696
8796,0.264,0.5172,0.2188,67.07315991904393,0.1584,0.2044,0.3834,0.0068,0.0632,0.1838,1056,1338,350,0.2112,0.2676,0.07
8797,0.262,0.508,0.23,67.11565371893091,0.1564,0.2046,0.374,0.0066,0.0634,0.195,1056,1340,350,0.2112,0.268,0.07
8798,0.2508,0.5152,0.234,67.15763370461336,0.146,0.2034,0.3818,0.0062,0.0634,0.1992,1048,1334,348,0.2096,0.2668,0.0696
8799,0.2484,0.5144,0.2372,67.15893088194619,0.148,0.1916,0.3872,0.0092,0.0628,0.2012,1004,1272,360,0.2008,0.2544,0.072
8800,0.2592,0.5036,0.2372,67.13751058592878,0.1602,0.1868,0.3816,0.0112,0.0572,0.203,990,1220,342,0.198,0.244,0.0684
8801,0.2692,0.4928,0.238,67.15018750579569,0.167,0.195,0.3636,0.0094,0.0634,0.2016,1022,1292,364,0.2044,0.2584,0.0728
8802,0.2592,0.5024,0.2384,67.21390433333286,0.165,0.1792,0.3798,0.0092,0.066,0.2008,942,1226,376,0.1884,0.2452,0.0752
8803,0.2692,0.4952,0.2356,67.21931850343725,0.1718,0.1822,0.3742,0.0126,0.0598,0.1994,974,1210,362,0.1948,0.242,0.0724
8804,0.274,0.4932,0.2328,67.25908177493906,0.1748,0.189,0.369,0.0094,0.0594,0.1984,992,1242,344,0.1984,0.2484,0.0688
8805,0.2736,0.4948,0.2316,67.3259754332203,0.1734,0.1898,0.3694,0.0106,0.061,0.1958,1002,1254,358,0.2004,0.2508,0.0716
8806,0.2636,0.504,0.2324,67.38737155013686,0.1656,0.1852,0.3786,0.0108,0.0656,0.1942,980,1254,382,0.196,0.2508,0.0764
8807,0.2704,0.4912,0.2384,67.40605102030584,0.1728,0.1858,0.367,0.0094,0.0626,0.2024,976,1242,360,0.1952,0.2484,0.072
8808,0.264,0.4952,0.2408,67.46190490059546,0.164,0.1904,0.3698,0.0096,0.0604,0.2058,1000,1254,350,0.2,0.2508,0.07
8809,0.2524,0.5088,0.2388,67.50048364550027,0.161,0.1726,0.389,0.0102,0.067,0.2002,914,1198,386,0.1828,0.2396,0.0772
8810,0.2528,0.5076,0.2396,67.475846061531,0.1612,0.174,0.3852,0.0092,0.0708,0.1996,916,1224,400,0.1832,0.2448,0.08
8811,0.2432,0.5184,0.2384,67.46045369113102,0.153,0.168,0.4,0.0124,0.0688,0.1978,902,1184,406,0.1804,0.2368,0.0812
8812,0.2544,0.5036,0.242,67.39896130489186,0.162,0.1692,0.3838,0.0156,0.0704,0.199,924,1198,430,0.1848,0.2396,0.086
8813,0.2664,0.4876,0.246,67.38496237581708,0.1656,0.184,0.3608,0.0176,0.0696,0.2024,1008,1268,436,0.2016,0.2536,0.0872
8814,0.256,0.4988,0.2452,67.43522173294039,0.1586,0.1778,0.37,0.017,0.0798,0.1968,974,1288,484,0.1948,0.2576,0.0968
8815,0.252,0.5,0.248,67.43880100859572,0.1586,0.1682,0.3732,0.0186,0.0854,0.196,934,1268,520,0.1868,0.2536,0.104
8816,0.2616,0.49,0.2484,67.42042810209534,0.1738,0.156,0.3698,0.0196,0.0844,0.1964,878,1202,520,0.1756,0.2404,0.104
8817,0.2828,0.4664,0.2508,67.42803887631018,0.1888,0.1686,0.3416,0.0194,0.081,0.2006,940,1248,502,0.188,0.2496,0.1004
8818,0.2964,0.4596,0.244,67.53639083848509,0.2012,0.168,0.3346,0.0224,0.082,0.1918,952,1250,522,0.1904,0.25,0.1044
8819,0.3184,0.4484,0.2332,67.67963311104215,0.2166,0.1792,0.3166,0.0244,0.0844,0.1788,1018,1318,544,0.2036,0.2636,0.1088
8820,0.3292,0.4564,0.2144,67.895839788663,0.2238,0.186,0.3234,0.0248,0.08,0.162,1054,1330,524,0.2108,0.266,0.1048
8821,0.348,0.4592,0.1928,68.1295235332868,0.2402,0.193,0.3244,0.0226,0.0766,0.1432,1078,1348,496,0.2156,0.2696,0.0992
8822,0.366,0.4608,0.1732,68.41227540666156,0.2538,0.1986,0.3248,0.0258,0.0734,0.1236,1122,1360,496,0.2244,0.272,0.0992
8823,0.3776,0.4764,0.146,68.72546885416615,0.2636,0.2046,0.3382,0.0234,0.0718,0.0984,1140,1382,476,0.228,0.2764,0.0952
8824,0.3936,0.484,0.1224,69.0505542940668,0.2754,0.2166,0.3402,0.0198,0.071,0.077,1182,1438,454,0.2364,0.2876,0.0908
8825,0.3824,0.5068,0.1108,69.41236721745581,0.2642,0.218,0.3672,0.0184,0.0612,0.071,1182,1396,398,0.2364,0.2792,0.0796
8826,0.3844,0.518,0.0976,69.70248908051605,0.2672,0.2172,0.38,0.0172,0.0588,0.0596,1172,1380,380,0.2344,0.276,0.076
8827,0.3756,0.536,0.0884,69.96843565475757,0.2572,0.2236,0.3956,0.0132,0.0572,0.0532,1184,1404,352,0.2368,0.2808,0.0704
8828,0.3816,0.538,0.0804,70.19110919854475,0.2636,0.228,0.3962,0.008,0.0556,0.0486,1180,1418,318,0.236,0.2836,0.0636
8829,0.3772,0.5412,0.0816,70.4276390680906,0.2606,0.2268,0.402,0.0064,0.0516,0.0526,1166,1392,290,0.2332,0.2784,0.058
8830,0.3704,0.5464,0.0832,70.63418111513984,0.257,0.2188,0.4108,0.008,0.0524,0.053,1134,1356,302,0.2268,0.2712,0.0604
8831,0.3644,0.5512,0.0844,70.78869226213537,0.249,0.2228,0.411,0.008,0.0576,0.0516,1154,1402,328,0.2308,0.2804,0.0656
8832,0.3596,0.5492,0.0912,70.91594733308119,0.2452,0.2198,0.4072,0.009,0.0642,0.0546,1144,1420,366,0.2288,0.284,0.0732
8833,0.3576,0.5512,0.0912,71.01687066301696,0.242,0.2216,0.4094,0.0096,0.062,0.0554,1156,1418,358,0.2312,0.2836,0.0716
8834,0.3624,0.5436,0.094,71.10358335596058,0.2498,0.2156,0.4034,0.0096,0.0648,0.0568,1126,1402,372,0.2252,0.2804,0.0744
8835,0.3684,0.5412,0.0904,71.19924690670665,0.2454,0.2378,0.394,0.0082,0.0566,0.058,1230,1472,324,0.246,0.2944,0.0648
8836,0.3668,0.5448,0.0884,71.33734938683861,0.2438,0.239,0.394,0.007,0.0626,0.0536,1230,1508,348,0.246,0.3016,0.0696
8837,0.3496,0.5652,0.0852,71.46484403774214,0.224,0.243,0.415,0.0082,0.0574,0.0524,1256,1502,328,0.2512,0.3004,0.0656
8838,0.3364,0.5808,0.0828,71.52256921326159,0.2182,0.2288,0.4394,0.0076,0.054,0.052,1182,1414,308,0.2364,0.2828,0.0616
8839,0.3332,0.5848,0.082,71.51374233421886,0.2192,0.2232,0.444,0.0048,0.0584,0.0504,1140,1408,316,0.228,0.2816,0.0632
8840,0.3424,0.578,0.0796,71.49396111639,0.2238,0.2332,0.4328,0.004,0.0572,0.049,1186,1452,306,0.2372,0.2904,0.0612
8841,0.3496,0.5736,0.0768,71.5220630704498,0.2264,0.2408,0.4262,0.0056,0.054,0.047,1232,1474,298,0.2464,0.2948,0.0596
8842,0.3552,0.5716,0.0732,71.58027526993284,0.228,0.2488,0.4218,0.0056,0.0508,0.045,1272,1498,282,0.2544,0.2996,0.0564
8843,0.3428,0.5884,0.0688,71.66478229850358,0.216,0.2484,0.4392,0.0052,0.05,0.0412,1268,1492,276,0.2536,0.2984,0.0552
8844,0.3276,0.5996,0.0728,71.6963352529849,0.2086,0.2326,0.4556,0.0054,0.0554,0.0424,1190,1440,304,0.238,0.288,0.0608
8845,0.332,0.596,0.072,71.66003092228146,0.212,0.2368,0.4498,0.0032,0.0556,0.0426,1200,1462,294,0.24,0.2924,0.0588
8846,0.332,0.5948,0.0732,71.65494724163109,0.2138,0.2328,0.4492,0.0036,0.0584,0.0422,1182,1456,310,0.2364,0.2912,0.062
8847,0.3364,0.5864,0.0772,71.64990251051975,0.2196,0.2308,0.4422,0.0028,0.0576,0.047,1168,1442,302,0.2336,0.2884,0.0604
8848,0.3256,0.592,0.0824,71.6687312626259,0.212,0.2244,0.451,0.0028,0.0576,0.0522,1136,1410,302,0.2272,0.282,0.0604
8849,0.326,0.5892,0.0848,71.65013184611504,0.2144,0.2186,0.4528,0.0046,0.0542,0.0554,1116,1364,294,0.2232,0.2728,0.0588
8850,0.3252,0.5896,0.0852,71.63020373315574,0.2072,0.2332,0.4494,0.0028,0.0472,0.0602,1180,1402,250,0.236,0.2804,0.05
8851,0.3188,0.5872,0.094,71.6308594366717,0.2016,0.2308,0.4476,0.0036,0.0484,0.068,1172,1396,260,0.2344,0.2792,0.052
8852,0.3148,0.5884,0.0968,71.61358536296858,0.1942,0.2378,0.443,0.0034,0.053,0.0686,1206,1454,282,0.2412,0.2908,0.0564
8853,0.3064,0.5956,0.098,71.59797613487365,0.1906,0.2266,0.4552,0.005,0.0542,0.0684,1158,1404,296,0.2316,0.2808,0.0592
8854,0.2888,0.6144,0.0968,71.54289992065125,0.1814,0.211,0.483,0.0038,0.0518,0.069,1074,1314,278,0.2148,0.2628,0.0556
8855,0.29,0.6076,0.1024,71.4138735454332,0.1858,0.205,0.4786,0.0034,0.053,0.0742,1042,1290,282,0.2084,0.258,0.0564
8856,0.2968,0.596,0.1072,71.29877807584016,0.1964,0.1964,0.4688,0.0044,0.058,0.076,1004,1272,312,0.2008,0.2544,0.0624
8857,0.3136,0.5708,0.1156,71.2091949307017,0.2134,0.1944,0.4486,0.006,0.05,0.0876,1002,1222,280,0.2004,0.2444,0.056
8858,0.3196,0.5648,0.1156,71.19089393914601,0.223,0.1864,0.4454,0.0068,0.0524,0.086,966,1194,296,0.1932,0.2388,0.0592
8859,0.3348,0.5436,0.1216,71.18613553092355,0.2312,0.2026,0.414,0.0046,0.0566,0.091,1036,1296,306,0.2072,0.2592,0.0612
8860,0.3384,0.5304,0.1312,71.26633323312957,0.2314,0.2086,0.3982,0.0054,0.0558,0.1006,1070,1322,306,0.214,0.2644,0.0612
8861,0.3392,0.5256,0.1352,71.36913603836068,0.2274,0.2184,0.3886,0.0052,0.0556,0.1048,1118,1370,304,0.2236,0.274,0.0608
8862,0.3412,0.5148,0.144,71.48323899074221,0.2248,0.2298,0.3714,0.003,0.057,0.114,1164,1434,300,0.2328,0.2868,0.06
8863,0.3348,0.514,0.1512,71.62225048524824,0.2202,0.2252,0.3726,0.004,0.0576,0.1204,1146,1414,308,0.2292,0.2828,0.0616
8864,0.326,0.5172,0.1568,71.72719999394516,0.2154,0.217,0.3786,0.0042,0.0602,0.1246,1106,1386,322,0.2212,0.2772,0.0644
8865,0.3192,0.5184,0.1624,71.78773346546973,0.2024,0.2296,0.3752,0.004,0.0568,0.132,1168,1432,304,0.2336,0.2864,0.0608
8866,0.3108,0.526,0.1632,71.83864604104552,0.1932,0.2302,0.3842,0.005,0.0534,0.134,1176,1418,292,0.2352,0.2836,0.0584
8867,0.3004,0.5376,0.162,71.85689558383578,0.1904,0.2164,0.4016,0.0036,0.0556,0.1324,1100,1360,296,0.22,0.272,0.0592
8868,0.3048,0.532,0.1632,71.82393169523401,0.1932,0.2196,0.3942,0.0036,0.056,0.1334,1116,1378,298,0.2232,0.2756,0.0596
8869,0.288,0.546,0.166,71.81719762373015,0.1776,0.2162,0.4128,0.0046,0.0502,0.1386,1104,1332,274,0.2208,0.2664,0.0548
